candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,basis_source,basis_dim,kalman_alpha,kalman_process_var,likelihood_scale,n_trials,known_accuracy,known_median_true_rank,known_median_true_margin,zero_accuracy,zero_median_true_rank,zero_median_true_margin,joint_accuracy,joint_median_true_rank,joint_median_true_margin,best_single_tau_accuracy,best_single_tau_median_true_rank,best_single_tau_median_true_margin,continuous_joint_accuracy,continuous_joint_median_true_rank,continuous_joint_median_true_margin,continuous_minus_zero_accuracy,joint_minus_zero_accuracy,median_trajectory_rmse,median_trajectory_corr_mean,run_label,run_slug,full_cache,continuous_score_mode,observation_model,time_smoothing_sigma,time_shrinkage,trajectory_prior_mean,trajectory_process_model,brownian_cov_floor,brownian_cov_scale,catalog_residual_aggregation,catalog_residual_top_k,catalog_residual_all_anchor_shrinkage,trajectory_initial_position,trajectory_initial_position_var,trajectory_basis_family,trajectory_basis_components,trajectory_basis_smoothing_sigma,trajectory_basis_coeff_prior_var,catalog_residual_anchor_smoothing_sigma,catalog_residual_anchor_smoothing_schedule,catalog_residual_refine_top_k,catalog_gaussian_smoothing_sigma,catalog_gaussian_cov_floor,catalog_gaussian_shrinkage
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.796875,1.0,0.2351539418185098,0.765625,1.0,0.2710917175719487,0.5,1.5,-0.008513103194673,0.109375,0.40625,0.2991121621288046,0.0641937815211017,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,0.5,128,1.0,1.0,0.4452712244078043,0.3359375,2.0,-0.7067944679378115,0.6796875,1.0,0.0360045598410181,0.6640625,1.0,0.0898453219796664,0.3125,2.0,-0.708165574945312,-0.0234375,0.34375,0.4182870633195975,-0.0015783628785684,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.3125,2.0,-1.416331149890624,-0.0234375,0.34375,0.4182870633195975,-0.0015783628785684,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.6953125,1.0,0.0830086276263557,0.0859375,0.171875,0.0353056085741038,-0.013167463308117,"Linear Poisson profile, k=20, A(t)",poisson_k20_timevary,True,linear_poisson_profile,time_varying,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.8046875,1.0,0.2709082706304855,0.875,1.0,0.3008117307535372,0.5078125,1.0,0.0,0.1171875,0.4140625,0.091017285793826,0.0191003143556597,"Linear Poisson profile, k=20, A(t)",poisson_k20_timevary,True,linear_poisson_profile,time_varying,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.375,2.0,-0.3237282957197749,0.0390625,0.40625,0.1399513598680278,0.0285660552667836,"Linear Poisson profile, k=20, A(t)",poisson_k20_timevary,True,linear_poisson_profile,time_varying,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.6796875,1.0,0.0839875541111609,0.0703125,0.203125,0.0386690925470727,0.0341740350002592,"Linear Poisson profile, k=20, A(t)",poisson_k20_timevary,True,linear_poisson_profile,time_varying,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.796875,1.0,0.2351539418185098,0.765625,1.0,0.2710917175719487,0.5390625,1.0,0.0,0.1484375,0.40625,0.0946527548068508,0.0405026844294683,"Linear Poisson profile, k=20, A(t)",poisson_k20_timevary,True,linear_poisson_profile,time_varying,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.4140625,2.0,-0.3221098220361682,0.078125,0.34375,0.1615954051278552,0.0423117724185037,"Linear Poisson profile, k=20, A(t)",poisson_k20_timevary,True,linear_poisson_profile,time_varying,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,50,0.92,0.001,1.0,16,1.0,1.0,0.8042694678474334,0.75,1.0,0.1368685302345085,0.9375,1.0,0.4859099038355765,0.875,1.0,0.3386740164852284,0.8125,1.0,0.6570419013983013,0.0625,0.1875,0.0525117487183885,0.1532710024854208,"Linear Poisson profile, k=50 subset",poisson_k50_subset96,False,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,50,0.92,0.001,1.0,16,1.0,1.0,0.8907580508333695,0.5625,1.0,0.0,0.8125,1.0,0.5615084549703795,1.0,1.0,0.4297268362946056,0.625,1.0,0.3126465736124828,0.0625,0.25,0.278032541504426,-0.0835441614910093,"Linear Poisson profile, k=50 subset",poisson_k50_subset96,False,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,50,0.92,0.001,1.0,16,1.0,1.0,0.9216661819949366,0.625,1.0,0.0008943176186448,0.875,1.0,0.5281169261536718,0.875,1.0,0.3586541559820091,0.4375,2.0,-0.5618713506084987,-0.1875,0.25,0.485695447573742,0.0086863873757607,"Linear Poisson profile, k=50 subset",poisson_k50_subset96,False,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,50,0.92,0.001,1.0,16,1.0,1.0,0.8042694678474334,0.75,1.0,0.1368685302345085,1.0,1.0,0.3294452947489645,0.9375,1.0,0.5828385569824945,0.8125,1.0,0.1392364308095182,0.0625,0.25,0.0799278779326559,0.0698169403570776,"Linear Poisson profile, k=50 subset",poisson_k50_subset96,False,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,50,0.92,0.001,1.0,16,1.0,1.0,0.8907580508333695,0.5625,1.0,0.0,0.8125,1.0,0.3318558560502254,0.875,1.0,0.4472531928578576,0.6875,1.0,0.0526143375539334,0.125,0.25,0.312934956522731,-0.0040247013430912,"Linear Poisson profile, k=50 subset",poisson_k50_subset96,False,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,50,0.92,0.001,1.0,16,1.0,1.0,0.9216661819949366,0.625,1.0,0.0008943176186448,0.75,1.0,0.3214702341796283,0.75,1.0,0.3280265729819405,0.625,1.0,0.3829098354235043,0.0,0.125,0.5860176374249109,-0.0572469724055361,"Linear Poisson profile, k=50 subset",poisson_k50_subset96,False,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8042694678474334,0.75,1.0,0.1368685302345085,0.9375,1.0,0.4859099038355765,0.875,1.0,0.3386740164852284,0.9375,1.0,0.3552947192790867,0.1875,0.1875,0.033877596795027,0.2471306242556589,"Subset: known-start AR(1), k=10",subset_knownstart_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8907580508333695,0.5625,1.0,0.0,0.8125,1.0,0.5615084549703795,1.0,1.0,0.4297268362946056,0.75,1.0,0.2966446079778677,0.1875,0.25,0.1069566529323323,0.1285103759872286,"Subset: known-start AR(1), k=10",subset_knownstart_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.9216661819949366,0.625,1.0,0.0008943176186448,0.875,1.0,0.5281169261536718,0.875,1.0,0.3586541559820091,0.5625,1.0,0.0,-0.0625,0.25,0.2265501358824868,0.2656611041003889,"Subset: known-start AR(1), k=10",subset_knownstart_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8042694678474334,0.75,1.0,0.1368685302345085,1.0,1.0,0.3294452947489645,0.9375,1.0,0.5828385569824945,0.9375,1.0,0.3611806080071318,0.1875,0.25,0.0407650539019525,0.1815069737157744,"Subset: known-start AR(1), k=10",subset_knownstart_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8907580508333695,0.5625,1.0,0.0,0.8125,1.0,0.3318558560502254,0.875,1.0,0.4472531928578576,0.6875,1.0,0.0994895482536719,0.125,0.25,0.1255947204099394,0.0668301307903007,"Subset: known-start AR(1), k=10",subset_knownstart_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.9216661819949366,0.625,1.0,0.0008943176186448,0.75,1.0,0.3214702341796283,0.75,1.0,0.3280265729819405,0.625,1.0,0.0443326928564431,0.0,0.125,0.2629376699158061,0.1323057504204471,"Subset: known-start AR(1), k=10",subset_knownstart_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_axis_interleaved_v1/image_disjoint_compact_basis_delta0p25_fold0of2_axis_interleaved_svd.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8042694678474334,0.75,1.0,0.1368685302345085,0.9375,1.0,0.4859099038355765,0.875,1.0,0.3386740164852284,0.9375,1.0,0.2731644191538009,0.1875,0.1875,0.0339669878200121,0.257019779249014,Subset: axis-interleaved known-start AR(1),subset_axis_interleaved_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-06,0.25
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_axis_interleaved_v1/image_disjoint_compact_basis_delta0p25_fold0of2_axis_interleaved_svd.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8907580508333695,0.5625,1.0,0.0,0.8125,1.0,0.5615084549703795,1.0,1.0,0.4297268362946056,0.75,1.0,0.1809584384251934,0.1875,0.25,0.1107806932657658,0.1806395133425398,Subset: axis-interleaved known-start AR(1),subset_axis_interleaved_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-06,0.25
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_axis_interleaved_v1/image_disjoint_compact_basis_delta0p25_fold0of2_axis_interleaved_svd.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.9216661819949366,0.625,1.0,0.0008943176186448,0.875,1.0,0.5281169261536718,0.875,1.0,0.3586541559820091,0.5,1.5,-0.0251125099962905,-0.125,0.25,0.2272809362626731,0.2664425812397989,Subset: axis-interleaved known-start AR(1),subset_axis_interleaved_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-06,0.25
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_axis_interleaved_v1/image_disjoint_compact_basis_delta0p25_fold0of2_axis_interleaved_svd.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8042694678474334,0.75,1.0,0.1368685302345085,1.0,1.0,0.3294452947489645,0.9375,1.0,0.5828385569824945,0.9375,1.0,0.3528738965290046,0.1875,0.25,0.0415706771336951,0.1791274088533628,Subset: axis-interleaved known-start AR(1),subset_axis_interleaved_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-06,0.25
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_axis_interleaved_v1/image_disjoint_compact_basis_delta0p25_fold0of2_axis_interleaved_svd.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8907580508333695,0.5625,1.0,0.0,0.8125,1.0,0.3318558560502254,0.875,1.0,0.4472531928578576,0.6875,1.0,0.1194276725748295,0.125,0.25,0.127234942238294,0.0712578244889282,Subset: axis-interleaved known-start AR(1),subset_axis_interleaved_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-06,0.25
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_axis_interleaved_v1/image_disjoint_compact_basis_delta0p25_fold0of2_axis_interleaved_svd.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.9216661819949366,0.625,1.0,0.0008943176186448,0.75,1.0,0.3214702341796283,0.75,1.0,0.3280265729819405,0.75,1.0,0.0606903437688686,0.125,0.125,0.2637999700480362,0.132795595615717,Subset: axis-interleaved known-start AR(1),subset_axis_interleaved_ar1_k10,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-06,0.25
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,identity_units,756,0.7,0.01,1.0,16,1.0,1.0,0.8042694678474334,0.75,1.0,0.1368685302345085,0.9375,1.0,0.4859099038355765,0.875,1.0,0.3386740164852284,0.9375,1.0,0.2580623626835461,0.1875,0.1875,0.0865274510347642,0.1521399543578646,Subset: full-unit known-start AR(1),subset_knownstart_ar1_fullunits,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,identity_units,756,0.7,0.01,1.0,16,1.0,1.0,0.8907580508333695,0.5625,1.0,0.0,0.8125,1.0,0.5615084549703795,1.0,1.0,0.4297268362946056,0.625,1.0,0.013462754974995,0.0625,0.25,0.2314142913958189,0.0043588857971653,Subset: full-unit known-start AR(1),subset_knownstart_ar1_fullunits,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,identity_units,756,0.7,0.01,1.0,16,1.0,1.0,0.9216661819949366,0.625,1.0,0.0008943176186448,0.875,1.0,0.5281169261536718,0.875,1.0,0.3586541559820091,0.625,1.0,0.1603441707086688,0.0,0.25,0.4601564004644394,0.1990302820836662,Subset: full-unit known-start AR(1),subset_knownstart_ar1_fullunits,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,identity_units,756,0.7,0.01,1.0,16,1.0,1.0,0.8042694678474334,0.75,1.0,0.1368685302345085,1.0,1.0,0.3294452947489645,0.9375,1.0,0.5828385569824945,0.875,1.0,0.1874346260470645,0.125,0.25,0.0669010193358226,0.1385791014876597,Subset: full-unit known-start AR(1),subset_knownstart_ar1_fullunits,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,identity_units,756,0.7,0.01,1.0,16,1.0,1.0,0.8907580508333695,0.5625,1.0,0.0,0.8125,1.0,0.3318558560502254,0.875,1.0,0.4472531928578576,0.6875,1.0,0.2937905022689904,0.125,0.25,0.2474369230918334,0.1231082005801908,Subset: full-unit known-start AR(1),subset_knownstart_ar1_fullunits,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,identity_units,756,0.7,0.01,1.0,16,1.0,1.0,0.9216661819949366,0.625,1.0,0.0008943176186448,0.75,1.0,0.3214702341796283,0.75,1.0,0.3280265729819405,0.5625,1.0,0.1111573020774585,-0.0625,0.125,0.4451548451734716,0.0285698450893578,Subset: full-unit known-start AR(1),subset_knownstart_ar1_fullunits,False,linear_poisson_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8042694678474334,0.75,1.0,0.1368685302345085,0.9375,1.0,0.4859099038355765,0.875,1.0,0.3386740164852284,0.875,1.0,0.1858079424386147,0.125,0.1875,0.0275719451875124,0.2115050725420174,Subset: catalog Gaussian prior,subset_catalog_gaussian_prior,False,linear_poisson_profile,time_varying,1.5,0.5,zero,catalog_gaussian,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-05,0.0
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8907580508333695,0.5625,1.0,0.0,0.8125,1.0,0.5615084549703795,1.0,1.0,0.4297268362946056,0.625,1.0,0.0115092946672348,0.0625,0.25,0.0846733036135635,0.1680090306741049,Subset: catalog Gaussian prior,subset_catalog_gaussian_prior,False,linear_poisson_profile,time_varying,1.5,0.5,zero,catalog_gaussian,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-05,0.0
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.9216661819949366,0.625,1.0,0.0008943176186448,0.875,1.0,0.5281169261536718,0.875,1.0,0.3586541559820091,0.4375,2.0,-0.063399556768843,-0.1875,0.25,0.2123624225170645,0.1377488306951745,Subset: catalog Gaussian prior,subset_catalog_gaussian_prior,False,linear_poisson_profile,time_varying,1.5,0.5,zero,catalog_gaussian,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-05,0.0
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8042694678474334,0.75,1.0,0.1368685302345085,1.0,1.0,0.3294452947489645,0.9375,1.0,0.5828385569824945,0.875,1.0,0.1770333896323137,0.125,0.25,0.0307410842236791,0.1553189696888771,Subset: catalog Gaussian prior,subset_catalog_gaussian_prior,False,linear_poisson_profile,time_varying,1.5,0.5,zero,catalog_gaussian,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-05,0.0
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.8907580508333695,0.5625,1.0,0.0,0.8125,1.0,0.3318558560502254,0.875,1.0,0.4472531928578576,0.625,1.0,0.0103141230019332,0.0625,0.25,0.0951434734900043,0.0786801447514745,Subset: catalog Gaussian prior,subset_catalog_gaussian_prior,False,linear_poisson_profile,time_varying,1.5,0.5,zero,catalog_gaussian,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-05,0.0
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,16,1.0,1.0,0.9216661819949366,0.625,1.0,0.0008943176186448,0.75,1.0,0.3214702341796283,0.75,1.0,0.3280265729819405,0.625,1.0,0.0162109482510572,0.0,0.125,0.2303355724395679,0.0499456636399797,Subset: catalog Gaussian prior,subset_catalog_gaussian_prior,False,linear_poisson_profile,time_varying,1.5,0.5,zero,catalog_gaussian,1e-06,1.0,logmeanexp,0.0,0.0,known_start,0.01,dct,4.0,6.0,1.0,0.0,,0.0,0.0,1e-05,0.0
