latent,run_family,run_slug,run_label,observer_mode,prior_scale,posterior_temperature,n,image_accuracy,mean_feature_cosine,median_feature_cosine,mean_map_feature_cosine,median_map_feature_cosine,mean_feature_rmse,mean_true_mass,median_N_eff_fraction,median_true_margin,analyzer_posterior_temperature
pyramid_local_field,no_anchor,noanchor_axis_interleaved,No-anchor axis basis,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,no_anchor,noanchor_axis_interleaved,No-anchor axis basis,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,no_anchor,noanchor_brownian_ctf,No-anchor Brownian CTF,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,no_anchor,noanchor_brownian_ctf,No-anchor Brownian CTF,continuous_joint,all,1.0,768,0.5572916666666666,0.8711401009251821,,0.8517793948903774,,,0.3946530629408147,,,1
pyramid_local_field,no_anchor,noanchor_brownian_ctf,No-anchor Brownian CTF,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,no_anchor,noanchor_brownian_ctf,No-anchor Brownian CTF,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,no_anchor,noanchor_brownian_ctf,No-anchor Brownian CTF,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,continuous_joint,all,1.0,768,0.5598958333333334,0.8703632572440233,,0.8524289512283358,,,0.3939962945375233,,,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,continuous_joint,all,1.0,768,0.69140625,0.9097575204753009,,0.9167006710470167,,,0.4154895583845377,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,continuous_joint,all,1.0,768,0.7083333333333334,0.9107641759832686,,0.9160372052514415,,,0.418844384878203,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,continuous_joint,all,1.0,768,0.7083333333333334,0.9358345595810328,,0.9160372052514415,,,0.5929003071492361,,,"0.125,0.5"
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,continuous_joint,all,1.0,768,0.7096354166666666,0.9107301152458938,,0.9160398064217956,,,0.4188936972814365,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,continuous_joint,all,1.0,768,0.5625,0.8700060961951848,,0.8526646283119811,,,0.39399780289710334,,,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,continuous_joint,all,1.0,768,0.4973958333333333,0.842477878776728,,0.821726595397069,,,0.3562782297079587,,,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,continuous_joint,all,1.0,768,0.546875,0.8659444993074326,,0.8463961479972496,,,0.39104001057126364,,,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),continuous_joint,all,1.0,768,0.5403645833333334,0.8639363550884299,,0.840225243127207,,,0.38846151911132676,,,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),continuous_joint,all,1.0,768,0.5598958333333334,0.8712869561551974,,0.8519983309142468,,,0.39522299912779246,,,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,continuous_joint,all,1.0,768,0.4830729166666667,0.8404979110687917,,0.8142312179162609,,,0.35440397400496076,,,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),continuous_joint,all,1.0,768,0.53515625,0.862193342878358,,0.8383696078498973,,,0.3879354232519707,,,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,continuous_joint,all,1.0,768,0.4908854166666667,0.8419857312653066,,0.8205305188870234,,,0.3564315348514695,,,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
