trial_id,response_cache_path,prior_family,prior_scale,lag_model,lags,n_lags,n_candidates,n_trajectories,n_timebins,basis_dim,ridge,mean_cv_r2_energy,median_cv_r2_energy,mean_train_r2_energy,median_coef_s2_over_s1,median_coef_s3_over_s1
5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,1e-06,0.03681766263381486,0.0440984301643359,0.06135027705542695,0.0996022392698814,0.04581259103614879
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,instant,0,1,4,16,40,10,1e-06,-0.0026270283420384843,-0.0018623997984198448,0.002352854945460836,0.003756160231781208,
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1,"0,1",2,4,16,40,10,1e-06,-0.008358094167037755,-0.007460325120904776,0.011210397821235202,0.04177629585019277,0.00015112268811647708
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2,"0,1,2",3,4,16,40,10,1e-06,-0.024365777929324595,-0.026868223628869647,0.021564661957614695,0.048806571155314116,0.028158374627414953
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,1e-06,-0.038836182626630356,-0.0465801458117,0.038787971086994194,0.10231551437979457,0.044248346032031184
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,1e-06,-0.03859396625168354,-0.041952394456634234,0.05064189601703076,0.17053264798732612,0.10728658955341264
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,instant,0,1,4,16,40,10,1e-06,0.0011201958462621342,-0.00028426985127127935,0.004700646889222393,0.008237064536953309,
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1,"0,1",2,4,16,40,10,1e-06,-0.000987483081757029,-0.0018937917175891883,0.010164455206038897,0.11011766080042504,0.0004010830578180909
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2,"0,1,2",3,4,16,40,10,1e-06,-0.009245839969885206,-0.007071332893189508,0.016024423512218527,0.10742918955041186,0.046474433182012435
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,1e-06,-0.01776879610813864,-0.014232727648982979,0.02633576804623486,0.11915770606017162,0.0808693793048567
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,1e-06,-0.01728846950590568,-0.014888612865268769,0.032514552808043606,0.26091497667492203,0.12448532982345878
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,instant,0,1,4,16,40,10,1e-06,-0.0061993569290733075,-0.004464250997044283,0.0029124375299645067,0.004868324403276088,
