table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_trajectories,n_timebins,n_units,true_candidate_index,true_image_id,true_trajectory_index,nearest_trajectory_index,nearest_trajectory_distance,kalman_alpha,kalman_process_var,observation_model,time_smoothing_sigma,time_shrinkage,continuous_score_mode,catalog_residual_aggregation,catalog_residual_top_k,catalog_residual_all_anchor_shrinkage,basis_source,basis_dim,known_pred_candidate_index,known_pred_image_id,known_correct,known_true_rank,known_true_margin,known_true_score,zero_pred_candidate_index,zero_pred_image_id,zero_correct,zero_true_rank,zero_true_margin,zero_true_score,joint_pred_candidate_index,joint_pred_image_id,joint_correct,joint_true_rank,joint_true_margin,joint_true_score,best_single_tau_pred_candidate_index,best_single_tau_pred_image_id,best_single_tau_correct,best_single_tau_true_rank,best_single_tau_true_margin,best_single_tau_true_score,continuous_joint_pred_candidate_index,continuous_joint_pred_image_id,continuous_joint_correct,continuous_joint_true_rank,continuous_joint_true_margin,continuous_joint_true_score,continuous_joint_minus_zero_true_score,continuous_joint_score_corr_with_zero,catalog_residual_true_best_anchor_index,catalog_residual_true_best_anchor_score,catalog_residual_true_anchor_logmean_score,catalog_residual_true_anchor_score_gap,catalog_residual_true_anchor_aggregate_count,trajectory_rmse,trajectory_corr_x,trajectory_corr_y,trajectory_corr_mean,trajectory_r2,trajectory_hat_rms,trajectory_true_rms,true_residual_lift,continuous_top_comp_residual_lift,true_lift_minus_top_comp_lift,transition_best_to_residual,margin_gain_vs_best_single
121,505,252,response_tables/trial_00252_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,16,40,756,0,source_row:8553,-1,0,0.017364103347063,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8553,True,1.0,0.3645084633554347,-295.76452577968405,2,source_row:10423,False,3.0,-0.1038198225273845,-297.2607577139425,0,source_row:8553,True,1.0,0.1828830539398609,-296.97728419199086,0,source_row:8553,True,1.0,0.228620378817709,-296.1304928652181,0,source_row:8553,True,1.0,0.2872218930072563,-296.2214277739711,1.0393299399714806,0.0749108988561276,4,-296.0787904393763,-296.7375732431265,0.6587828037502277,2,0.0231210759465738,0.0822591404617975,-0.3076114657227254,-0.1126761626304639,-2.642584647760511,0.0174570702033311,0.0121144363877722,-0.09093490875295629,-0.13491516456645058,0.043980255813494296,both_correct,0.058601514189547316
122,506,253,response_tables/trial_00253_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,16,40,756,0,source_row:8553,-1,6,0.0409036576747894,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8553,True,1.0,0.2493193321628837,-398.0876876507127,1,source_row:6852,False,4.0,-1.7130391275293846,-411.4563228456353,0,source_row:8553,True,1.0,0.0721195636277229,-400.943467928308,0,source_row:8553,True,1.0,0.0513193081602594,-399.6059689443706,0,source_row:8553,True,1.0,0.0733492584425903,-399.4915050063222,11.964817839313127,-0.7530092245202733,1,-399.3195810270353,-400.1023234085801,0.7827423815447787,2,0.0642248085169309,0.0169840600579141,-0.0632580924291565,-0.0231370161856211,-6.026502696431501,0.0594379292776838,0.0242288727755445,0.11446393804840227,0.13965107307882363,-0.02518713503042136,both_correct,0.0220299502823309
123,507,253,response_tables/trial_00253_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,16,40,756,0,source_row:8553,-1,8,0.0332554504275321,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8553,True,1.0,0.2493193321628837,-398.0876876507127,1,source_row:6852,False,4.0,-1.7130391275293846,-411.4563228456353,0,source_row:8553,True,1.0,0.01530049700267,-400.634672285212,1,source_row:6852,False,2.0,-0.0167868608496633,-398.9990054210499,0,source_row:8553,True,1.0,0.0548028410143501,-399.24408890431977,12.21223394131556,-0.559593624651593,1,-398.9457517907811,-400.0605941015027,1.114842310721599,2,0.0550148897315752,-0.1283960895185899,-0.3492620842589035,-0.2388290868887467,-4.155776405138362,0.0428246463818434,0.0242288727755445,-0.24508348326986606,-0.3166731851339364,0.07158970186407032,rescued_by_residual,0.0715897018640134
124,508,254,response_tables/trial_00254_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,16,40,756,0,source_row:8553,-1,1,0.0804858058691024,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8553,True,1.0,0.2969733645155088,-489.1251454226712,1,source_row:6852,False,4.0,-3.646605456088082,-519.3316624243215,0,source_row:8553,True,1.0,0.0515754473179868,-493.2380799106504,0,source_row:8553,True,1.0,0.1231885160151478,-491.3980025555089,0,source_row:8553,True,1.0,0.0748940972907803,-491.8287415290296,27.50292089529188,-0.3831084581314052,8,-491.3193108532885,-492.95575833699263,1.636447483704103,2,0.0716489599190808,-0.0855145984104281,0.4534410661637689,0.1839632338766703,-1.1862175208987598,0.0546258460238099,0.048457745551089,-0.4307389735207039,-0.38244455479633643,-0.04829441872436746,both_correct,-0.0482944187243675
125,509,254,response_tables/trial_00254_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,16,40,756,0,source_row:8553,-1,5,0.0732742771506309,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8553,True,1.0,0.2969733645155088,-489.1251454226712,1,source_row:6852,False,4.0,-3.646605456088082,-519.3316624243215,0,source_row:8553,True,1.0,0.0385512645436847,-493.1257798586449,0,source_row:8553,True,1.0,0.1340075266228382,-491.4874481476288,0,source_row:8553,True,1.0,0.0780677078018925,-491.8654372357346,27.46622518858692,-0.4528199443387194,8,-491.3824610595314,-492.8744501386676,1.4919890791361468,2,0.0931789064801854,-0.2506172213763961,-0.5530023432324992,-0.4018097823044476,-2.697505328100084,0.0609816645600218,0.048457745551089,-0.37798908810577814,-0.3220492692847756,-0.05593981882100252,both_correct,-0.055939818820945716
126,510,255,response_tables/trial_00255_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,16,40,756,0,source_row:8627,-1,5,0.0184376277029514,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8627,True,1.0,0.2477771474557926,-216.6338786794048,0,source_row:8627,True,1.0,0.1266863569616703,-216.98021548087485,0,source_row:8627,True,1.0,0.0845048905621297,-217.42838135991897,0,source_row:8627,True,1.0,0.1166842329447774,-216.91708855269192,0,source_row:8627,True,1.0,0.0993636370441208,-216.9817372353016,-0.0015217544267613,0.8367453744300427,2,-216.8842199234569,-217.39320532347045,0.508985400013529,2,0.0236495569323694,-0.0331146603743974,-0.124900016698661,-0.0790073385365292,-3.9487133150953326,0.0201118235861375,0.0106310671442454,-0.06464868260968615,-0.04732808670902955,-0.0173205959006566,both_correct,-0.0173205959006566
127,511,255,response_tables/trial_00255_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,16,40,756,0,source_row:8627,-1,5,0.0190500952303409,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8627,True,1.0,0.2477771474557926,-216.6338786794048,0,source_row:8627,True,1.0,0.1266863569616703,-216.98021548087485,2,source_row:7981,False,3.0,-0.0397815856086651,-218.24107122907057,0,source_row:8627,True,1.0,0.0099949639115379,-216.9858214645784,1,source_row:11361,False,3.0,-0.0363774386493958,-217.4012091806165,-0.4209936997417003,0.4417817845718328,5,-216.9889652595013,-218.41047796695665,1.4215127074553493,2,0.0163114165066793,0.0761604309440016,-0.0135219655279718,0.0313192327080148,-1.3541256138889255,0.0128662886161022,0.0106310671442454,-0.415387716038083,-0.2933036315793913,-0.12208408445869168,lost_by_residual,-0.046372402560933695
128,512,256,response_tables/trial_00256_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,16,40,756,0,source_row:8627,-1,4,0.040120180696249,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8627,True,1.0,0.308188834631153,-267.38353863229105,3,source_row:4460,False,2.0,-0.3360559924870472,-270.67925936577416,0,source_row:8627,True,1.0,0.0903284881775903,-269.2179031773205,0,source_row:8627,True,1.0,0.1186586854536813,-268.6717469855179,0,source_row:8627,True,1.0,0.0115237608288794,-268.49763312134434,2.181626244429822,-0.7860700756731044,6,-268.352748904726,-268.8547055451557,0.5019566404297393,2,0.052565823174887,-0.2444488622622515,-0.0144286775450004,-0.129438769903626,-5.112139054077131,0.0476643822065076,0.0212621342884908,0.17411386417359154,0.28124878879839343,-0.1071349246248019,both_correct,-0.1071349246248019
129,513,256,response_tables/trial_00256_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,16,40,756,0,source_row:8627,-1,4,0.0416060201823711,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8627,True,1.0,0.308188834631153,-267.38353863229105,3,source_row:4460,False,2.0,-0.3360559924870472,-270.67925936577416,1,source_row:11361,False,2.0,-0.1011008057289473,-271.1267617491128,1,source_row:11361,False,3.0,-0.1542586527653497,-269.685937209077,1,source_row:11361,False,3.0,-0.3575025933158144,-269.9470931800679,0.7321661857062622,-0.9685742120900962,6,-269.7217927336864,-270.86434677372506,1.1425540400386467,2,0.0904239968708916,0.2530815024407991,-0.1476761665056857,0.0527026679675566,-17.086464721624107,0.0909602011770815,0.0212621342884908,-0.2611559709908988,-0.05791203044043414,-0.20324394055046469,both_wrong,-0.2032439405504647
130,514,257,response_tables/trial_00257_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,16,40,756,0,source_row:8627,-1,3,0.0737505108118057,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8627,True,1.0,0.4117528090387736,-377.2547791718106,3,source_row:4460,False,2.0,-1.453601238631336,-398.33155123187294,3,source_row:4460,False,2.0,-0.3915160867775284,-383.6337076892741,3,source_row:4460,False,3.0,-0.1857237243036138,-382.39434187712976,2,source_row:7981,False,2.0,-0.0718004533244425,-381.65287302796594,16.678678203906998,-0.7030195900503012,0,-381.2909818563837,-382.4865233802912,1.1955415239074227,2,0.1624960585021655,0.0485783117937455,0.0308002736956659,0.0396892927447057,-13.60198700391051,0.1579451153650412,0.0425242685769817,0.741468849163823,0.7897209368418885,-0.048252087678065436,both_wrong,0.1139232709791713
131,515,257,response_tables/trial_00257_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,16,40,756,0,source_row:8627,-1,4,0.0747412666678428,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8627,True,1.0,0.4117528090387736,-377.2547791718106,3,source_row:4460,False,2.0,-1.453601238631336,-398.33155123187294,1,source_row:11361,False,3.0,-0.0786253895628306,-381.9029742688427,2,source_row:7981,False,2.0,-0.010229731564209,-380.6092042938999,1,source_row:11361,False,3.0,-0.0446649139241799,-380.3937955643465,17.937755667526403,-0.9800871345887512,2,-380.0824622116462,-381.2616026517299,1.1791404400836996,2,0.0781839653694632,-0.1355415138652657,0.2302992089806789,0.0473788475577066,-2.38035009861816,0.0629972143444932,0.0425242685769817,0.21540872955341683,0.2929136816548521,-0.07750495210143526,both_wrong,-0.0344351823599709
132,516,258,response_tables/trial_00258_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,16,40,756,0,source_row:8857,-1,8,0.0278397109359502,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8857,True,1.0,0.3078184834345734,-372.5379517292363,3,source_row:10765,False,3.0,-3.059526667325372,-382.42064182952186,0,source_row:8857,True,1.0,0.1021972151696104,-375.5433546434574,2,source_row:6124,False,2.0,-0.0212013995036954,-373.82450761155127,0,source_row:8857,True,1.0,0.0945122493046142,-373.9413698089887,8.479272020533188,-0.8750000316875078,14,-373.4961571553769,-374.71774732806256,1.2215901726856373,2,0.0771979974142137,-0.5292584797375522,0.4305781347558888,-0.0493401724908317,-10.49138904936566,0.0654772489553207,0.0227729750515501,-0.11686219743745596,-0.23257584624570882,0.11571364880825286,rescued_by_residual,0.1157136488083096
133,517,258,response_tables/trial_00258_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,16,40,756,0,source_row:8857,-1,3,0.0296254362910985,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8857,True,1.0,0.3078184834345734,-372.5379517292363,3,source_row:10765,False,3.0,-3.059526667325372,-382.42064182952186,3,source_row:10765,False,2.0,-0.2646678111613596,-376.01214944754975,2,source_row:6124,False,2.0,-0.2483118295017448,-374.72275470895374,2,source_row:6124,False,2.0,-0.0097108103455525,-374.371345573448,8.04929625607383,-0.9593325948925716,14,-374.0862405092226,-375.0842123081725,0.9979717989499476,2,0.0592859284451939,0.6404126507324325,0.6759308274121424,0.6581717390722874,-5.777409238056597,0.0650528091325182,0.0227729750515501,0.35140913550571895,0.1128081163495267,0.23860101915619225,both_wrong,0.2386010191561923
134,518,259,response_tables/trial_00259_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,16,40,756,0,source_row:8857,-1,14,0.0552333816885948,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8857,True,1.0,0.423314360572931,-431.129290346644,3,source_row:10765,False,3.0,-4.987952598344009,-450.4649503109088,0,source_row:8857,True,1.0,0.039509086961857,-434.4426331701494,0,source_row:8857,True,1.0,0.0931380115130195,-433.33483668719134,0,source_row:8857,True,1.0,0.0775430289955352,-433.2613778994776,17.203572411431196,-0.7831663693985322,0,-433.0671154709959,-433.9725162718915,0.9054008008956204,2,0.1133740720297512,0.2497061022672442,-0.3003550109224414,-0.0253244543275986,-5.196236114558637,0.1129613856726084,0.0455459501031002,0.07345878771371872,0.08905377023131678,-0.015594982517598055,both_correct,-0.015594982517484299
135,519,259,response_tables/trial_00259_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,16,40,756,0,source_row:8857,-1,11,0.0641064643859863,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8857,True,1.0,0.423314360572931,-431.129290346644,3,source_row:10765,False,3.0,-4.987952598344009,-450.4649503109088,3,source_row:10765,False,3.0,-0.3730644367672084,-435.12181564865375,3,source_row:10765,False,2.0,-0.0367903928163855,-433.6000924355679,0,source_row:8857,True,1.0,0.0123112567094949,-433.4621278990655,17.002822411843283,0.644118601911891,0,-433.2459452958777,-434.36146450794297,1.1155192120652373,2,0.0807658557098211,0.1464841203740191,0.0831108278787407,0.1147974741263799,-2.144532339033919,0.0688347536515232,0.0455459501031002,0.13796453650240892,0.08886288697652844,0.049101649525880475,rescued_by_residual,0.0491016495258804
136,520,260,response_tables/trial_00260_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,16,40,756,0,source_row:8857,-1,15,0.1214061230421066,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8857,True,1.0,0.4733288831675963,-494.40464306282354,3,source_row:10765,False,3.0,-6.938077697093831,-528.5718082456981,0,source_row:8857,True,1.0,0.1865119479242025,-498.9607746963521,0,source_row:8857,True,1.0,0.1886987099571229,-497.4428952784714,0,source_row:8857,True,1.0,0.2678539284846124,-497.5224603792712,31.0493478664269,-0.7860117499968652,12,-497.2610324904648,-498.3208552898352,1.0598227993704086,2,0.115000405522638,-0.1189907342351241,-0.026497226697195,-0.0727439804661596,-0.8368185290651151,0.0697748140636288,0.0848528132967989,-0.07956510079981172,-0.15872031932730124,0.07915521852748952,both_correct,0.07915521852748952
137,521,260,response_tables/trial_00260_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,16,40,756,0,source_row:8857,-1,9,0.1173798665404319,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8857,True,1.0,0.4733288831675963,-494.40464306282354,3,source_row:10765,False,3.0,-6.938077697093831,-528.5718082456981,1,source_row:3099,False,3.0,-0.0433730114011154,-499.4720956731391,0,source_row:8857,True,1.0,0.005393844723244,-497.79569396540205,0,source_row:8857,True,1.0,0.0448476094536545,-497.7617733759234,30.81003486977465,-0.9109861669044632,12,-497.4932322849672,-498.7778626709885,1.284630386021206,2,0.1147481962116836,-0.0755937582470641,-0.2216771761302864,-0.1486354671886753,-0.8287706489061255,0.0674900308587586,0.0848528132967989,0.03392058947866872,-0.005533175251798639,0.039453764730467356,both_correct,0.0394537647304105
138,522,261,response_tables/trial_00261_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,16,40,756,0,source_row:8859,-1,10,0.0314267352223396,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8859,True,1.0,0.0,-405.7041966182492,0,source_row:8859,True,1.0,0.0,-416.0571559823934,3,source_row:8908,False,3.0,-0.1612001321792604,-408.77273996207583,3,source_row:8908,False,3.0,-0.1210283252559634,-407.0475603547404,3,source_row:8908,False,3.0,-0.1332860442614674,-406.9709733795772,9.086182602816224,-0.8947911972642272,8,-406.8199154339844,-407.40866972333134,0.5887542893469799,2,0.0552712068599155,-0.873403994985981,0.8243884150773866,-0.0245077899542972,-5.505201991513435,0.0561021315347507,0.0216704811696109,0.07658697516325219,0.08884469416875618,-0.012257719005503986,both_wrong,-0.012257719005504
