row_index,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,true_candidate_index,true_candidate_id,true_source_row,n_candidates,n_trajectories,n_timebins,n_units,projection_basis_dim,continuous_inference_basis_dim,trajectory_rmse,trajectory_corr_mean,continuous_joint_true_rank,continuous_joint_correct,input_mode,decoder_mode,fold,latent,feature_space_mode,feature_dim,feature_variance_fraction,input_dim,n_train_rows,train_source,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
0,0,0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.04160556828637218,-0.002927453861007928,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
1,1,1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.035949913988888416,0.3886572906367649,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
2,2,2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.12799343940103788,0.12587299523754966,3,False,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
3,3,3,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.11254072629306021,0.3933590444713258,3,False,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
4,4,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.15817259829241262,0.11456868941931331,3,False,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
5,5,5,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.1496936672164485,0.3382530869742966,3,False,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
18,18,18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.04063447636354513,-0.161993955187515,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
19,19,19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.043906673442477055,-0.009917828830535852,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
20,20,20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10395399455496865,0.06421425951900003,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
21,21,21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10016566494726782,0.5387425001308523,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
22,22,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.1455633604650242,-0.16219254436514066,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
23,23,23,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.14646220608054794,0.4682520747408019,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
24,24,24,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08086920942784406,0.02430127054957404,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
25,25,25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08428068281136235,-0.2787079493511984,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
26,26,26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.18783886181265902,-0.04621193420767042,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
27,27,27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1880871363171034,-0.4241430491116226,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
28,28,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.16203736329664056,0.1787580757191293,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
29,29,29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1668825335596601,-0.4591047985750839,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
0,0,0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.04160556828637218,-0.002927453861007928,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,1.23047297095231,-1.23047297095231,1.1092668619193085,3.137480480834659,-0.22523329055757943,2.2740209449050988,1.709288662041645
1,1,1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.035949913988888416,0.3886572906367649,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,1.23047297095231,-1.23047297095231,1.1092668619193085,3.137480480834659,-0.22523329055757943,2.2740209449050988,1.709288662041645
2,2,2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.12799343940103788,0.12587299523754966,3,False,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,1.2518808188349269,-1.2518808188349269,1.1188748003395763,3.164655834475435,-0.2390772521707989,2.2740209449050988,1.7233685547485962
3,3,3,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.11254072629306021,0.3933590444713258,3,False,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,1.2518808188349269,-1.2518808188349269,1.1188748003395763,3.164655834475435,-0.2390772521707989,2.2740209449050988,1.7233685547485962
4,4,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.15817259829241262,0.11456868941931331,3,False,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,1.2644061062972605,-1.2644061062972605,1.1244581389706156,3.1804479009061106,-0.241342225144129,2.2740209449050988,1.7414399145553647
5,5,5,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.1496936672164485,0.3382530869742966,3,False,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,1.2644061062972605,-1.2644061062972605,1.1244581389706156,3.1804479009061106,-0.241342225144129,2.2740209449050988,1.7414399145553647
18,18,18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.04063447636354513,-0.161993955187515,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3181635499820572,-0.3181635499820572,0.5640598815569648,1.5954022689768426,0.4712822763008441,1.3032474367250582,1.7205847772649892
19,19,19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.043906673442477055,-0.009917828830535852,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3181635499820572,-0.3181635499820572,0.5640598815569648,1.5954022689768426,0.4712822763008441,1.3032474367250582,1.7205847772649892
20,20,20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10395399455496865,0.06421425951900003,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.31959584716963907,-0.31959584716963907,0.5653280880777454,1.5989892986999983,0.46941036826614013,1.3032474367250582,1.7219653057483226
21,21,21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10016566494726782,0.5387425001308523,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.31959584716963907,-0.31959584716963907,0.5653280880777454,1.5989892986999983,0.46941036826614013,1.3032474367250582,1.7219653057483226
22,22,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.1455633604650242,-0.16219254436514066,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.31638940350693684,-0.31638940350693684,0.5624850251401693,1.5909479023699973,0.4785474298808464,1.3032474367250582,1.7289350297591168
23,23,23,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.14646220608054794,0.4682520747408019,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.31638940350693684,-0.31638940350693684,0.5624850251401693,1.5909479023699973,0.4785474298808464,1.3032474367250582,1.7289350297591168
24,24,24,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08086920942784406,0.02430127054957404,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.304597284066134,-0.304597284066134,0.5519033285514177,1.561018344712538,0.4500734387221328,1.006123909707421,1.7293670114713031
25,25,25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08428068281136235,-0.2787079493511984,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.304597284066134,-0.304597284066134,0.5519033285514177,1.561018344712538,0.4500734387221328,1.006123909707421,1.7293670114713031
26,26,26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.18783886181265902,-0.04621193420767042,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3062972568519706,-0.3062972568519706,0.5534412858216946,1.5653683447724902,0.44795441330819963,1.006123909707421,1.731799164288576
27,27,27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1880871363171034,-0.4241430491116226,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3062972568519706,-0.3062972568519706,0.5534412858216946,1.5653683447724902,0.44795441330819963,1.006123909707421,1.731799164288576
28,28,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.16203736329664056,0.1787580757191293,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3075179405016796,-0.3075179405016796,0.5545430014901275,1.5684844672528435,0.4471948013024445,1.006123909707421,1.7345727283440615
29,29,29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1668825335596601,-0.4591047985750839,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,observed_true_rows,0.3075179405016796,-0.3075179405016796,0.5545430014901275,1.5684844672528435,0.4471948013024445,1.006123909707421,1.7345727283440615
6,6,6,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.14807124427758242,-0.0762972854374452,2,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
7,7,7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.13578608461404795,0.32497302278754303,2,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
8,8,8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.18974202915039928,-0.02009307979391195,2,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
9,9,9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17304836695205567,-0.10593552275011159,4,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
10,10,10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.19829181308639884,0.10702838239440668,2,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
11,11,11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17880281698997313,-0.22969423077531315,3,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
12,12,12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.03709288925562395,-0.10136017324888921,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.37901284179235856,-0.37901284179235856,0.6156401885780025,1.741293408457882,0.44893095876538675,1.9416775404136,1.0193802805990377
13,13,13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.037246361730214395,0.2520991227000963,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.37901284179235856,-0.37901284179235856,0.6156401885780025,1.741293408457882,0.44893095876538675,1.9416775404136,1.0193802805990377
14,14,14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.11952287888487895,-0.18013067781174674,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.36376432669658476,-0.36376432669658476,0.6031287811873886,1.7059058044255195,0.4794313922968997,1.9416775404136,1.0120179009237271
15,15,15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1187767657626322,-0.2141109758378723,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.36376432669658476,-0.36376432669658476,0.6031287811873886,1.7059058044255195,0.4794313922968997,1.9416775404136,1.0120179009237271
16,16,16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1577620702077348,0.08960550176979626,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.3796764596022263,-0.3796764596022263,0.616178918498699,1.7428171667784922,0.4561829751799773,1.9416775404136,1.1135127426390052
17,17,17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.14439933380714756,0.4118480677114087,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.3796764596022263,-0.3796764596022263,0.616178918498699,1.7428171667784922,0.4561829751799773,1.9416775404136,1.1135127426390052
36,36,36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04423226294295662,-0.15819815655633856,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.2544948564576981,-0.2544948564576981,0.504474832333287,1.4268702995232554,0.5617681269744375,1.723102442404053,1.0301926337981986
37,37,37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04197387167908129,-0.16569556206106031,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.2544948564576981,-0.2544948564576981,0.504474832333287,1.4268702995232554,0.5617681269744375,1.723102442404053,1.0301926337981986
38,38,38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.1256876959243491,-0.068547809537402,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.27775691955564247,-0.27775691955564247,0.5270264884762837,1.4906560154660562,0.5100899089701872,1.723102442404053,1.0386364939283388
39,39,39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.11595595524027455,-0.03095868577211311,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.27775691955564247,-0.27775691955564247,0.5270264884762837,1.4906560154660562,0.5100899089701872,1.723102442404053,1.0386364939283388
40,40,40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.16460457143938642,0.0005237236692808567,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.3067582183913765,-0.3067582183913765,0.55385757951966,1.5665458011596762,0.43773162847194513,1.723102442404053,0.9863910856679622
