decoder_mode,latent,feature_space_mode,observer_mode,observer_label,observation_scale,prior_family,n,mean_feature_cosine,median_feature_cosine,mean_feature_mse,median_feature_mse,mean_feature_rmse,median_feature_pred_norm,median_feature_true_norm
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,zero_eye_on_motion,zero-eye model,2.0,axis_edge_parallel,128,0.028670855349826264,0.02702706911896312,57.44159108128606,53.26432625406219,7.374708349101878,41.08890588771884,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,zero_eye_on_motion,zero-eye model,2.0,axis_edge_parallel,128,0.07784002110488332,0.0683632516678202,149.72531505635618,142.17668927852634,11.940783975577656,63.05328917016212,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,zero_eye_on_motion,zero-eye model,2.0,axis_edge_parallel,128,0.02794251667629383,0.016816582685540482,74.05515544550543,67.98110934324146,8.373148874308374,46.760938837920776,2.924220905075088
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,zero_eye_on_motion,zero-eye model,2.0,axis_edge_parallel,128,0.01918339696449952,0.04358757092197359,59.35727496316725,55.42577608747364,7.483174175659725,41.92885205969006,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,zero_static,0x stabilized,2.0,axis_edge_parallel,128,0.1896351236274269,0.1782146829654147,1.3110010466146318,1.119531503018055,1.1084308698209242,4.665760601759933,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,zero_static,0x stabilized,2.0,axis_edge_parallel,128,0.32178587474437176,0.3443167211358944,24.821696295974597,22.100951834464986,4.833063504514162,15.383241199725228,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,zero_static,0x stabilized,2.0,axis_edge_parallel,128,0.23299174840593,0.2282109832607339,1.168387260766012,0.924164460939428,1.0319185079031021,5.069701156336961,2.924220905075088
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,zero_static,0x stabilized,2.0,axis_edge_parallel,128,0.1860348876764211,0.15756853856224967,1.6374329720116023,1.3793158474572973,1.23177261372618,4.675882796070466,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,hidden_eye_prior_mean,prior mean,all,all,768,0.08218496657297315,0.07926665037643563,3.9649901011260993,3.453343693842393,1.918226026506728,9.511383858966635,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,hidden_eye_prior_mean,prior mean,all,all,768,0.15456320982466867,0.16528577052660254,30.59115217247351,26.48831613488444,5.355813029789858,15.185948316670892,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,hidden_eye_prior_mean,prior mean,all,all,768,0.09952140957366677,0.11964407869917959,3.9814070712302025,3.288008511413254,1.9053945510865784,9.909154294260187,2.924220905075088
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,hidden_eye_prior_mean,prior mean,all,all,768,0.08300084334280947,0.08316891415599044,4.296412830472954,3.683351445349597,1.997158699314786,9.487672002769864,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,hidden_eye_tau_marginal,hidden eye,all,all,768,0.09939443978363377,0.10689291365226739,2.04242561105332,1.852203358906375,1.3924400373373171,6.578138341805358,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,hidden_eye_tau_marginal,hidden eye,all,all,768,0.13459474946898434,0.15419011451541054,26.94085320036959,23.36401093916524,5.022572263852331,9.401891080485601,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,hidden_eye_tau_marginal,hidden eye,all,all,768,0.12712495780035607,0.14015449128759933,1.735204142250977,1.544203638305388,1.2718876489026347,6.588977317973991,2.924220905075088
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,hidden_eye_tau_marginal,hidden eye,all,all,768,0.10362294676185019,0.10936037514678215,2.356332145776507,2.2168998668331206,1.4943197302612292,6.483890837466406,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,known_eye,known eye,all,all,768,0.12034466468792761,0.13565187381685534,2.1970782620244695,1.96909768289617,1.4367899630304015,6.706574831700733,4.223746461179369
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,known_eye,known eye,all,all,768,0.12610999855970442,0.13552479376662535,2.482154925026068,2.3197206028052015,1.5267290606289505,6.657370473169206,5.59506746576681
linear_gaussian,pyramid_local_field,fold_zscore_pca,known_eye,known eye,all,all,768,0.13720892937478532,0.16219824656216625,27.024681899009114,23.2560122360548,5.03625649143526,9.996600034286928,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,known_eye,known eye,all,all,768,0.15049847410155623,0.15790079484507602,1.9261307460953248,1.6356789027807541,1.3332879977364775,6.774556237121038,2.924220905075088
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,zero_eye_on_motion,zero-eye model,all,all,768,0.05673787404149172,0.056705874426608835,30.05773093474588,23.883178595615334,4.840056404210687,27.303947731602918,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,zero_eye_on_motion,zero-eye model,all,all,768,0.13681307059979994,0.13649785447528145,97.56928136570728,82.55069077911233,9.27009587547156,47.20794095947144,26.197863966873914
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,zero_eye_on_motion,zero-eye model,all,all,768,0.047128028183033494,0.058959935273363295,31.17138839429063,24.464031344370987,4.935309906224168,27.607828065233747,5.59506746576681
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,zero_eye_on_motion,zero-eye model,all,all,768,0.061792410672090924,0.05485241246810961,38.616639842916214,28.508182772999916,5.452796559960333,30.407950229960807,2.924220905075088
linear_gaussian,pyramid_local_field,fold_zscore_pca,zero_static,0x stabilized,all,all,768,0.32178587474437176,0.3443167211358944,24.8216962959746,22.100951834464986,4.833063504514162,15.383241199725228,26.197863966873914
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,zero_static,0x stabilized,all,all,768,0.18963512362742693,0.1782146829654147,1.3110010466146318,1.119531503018055,1.1084308698209242,4.665760601759933,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,zero_static,0x stabilized,all,all,768,0.23299174840593004,0.2282109832607339,1.168387260766012,0.924164460939428,1.0319185079031021,5.069701156336961,2.924220905075088
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,zero_static,0x stabilized,all,all,768,0.1860348876764211,0.15756853856224967,1.6374329720116023,1.3793158474572973,1.2317726137261797,4.675882796070466,5.59506746576681
