table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,observation_scale,axis_catalog_mode,n_candidates,n_prior_trajectories,n_timebins,n_units,true_candidate_index,true_source_row,true_candidate_id,decoder_mode,observer_mode,observer_label,train_bank,test_input,latent,feature_space_mode,feature_fit_scope,feature_preprocessing,feature_whitened,feature_weighted,feature_variance_fraction,fold,n_train_samples,n_fit_sources,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
195,97,response_tables/trial_00097_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,3538,source_row:3538,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.5175370601529594,-1.5175370601529594,1.231883541635718,6.968585647381734,-0.014633037885426836,4.524266596754529,5.234417012793208
196,98,response_tables/trial_00098_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3538,source_row:3538,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,3.63467910889647,-3.63467910889647,1.9064834404988862,10.784698951972977,0.0861796840226439,4.524266596754529,10.187489628101627
197,98,response_tables/trial_00098_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3538,source_row:3538,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,3.63467910889647,-3.63467910889647,1.9064834404988862,10.784698951972977,0.0861796840226439,4.524266596754529,10.187489628101627
204,102,response_tables/trial_00102_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,3691,source_row:3691,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,3.169698481415661,-3.169698481415661,1.7803647046084858,10.07126364491076,-0.11906162686482712,8.050071046486508,5.1689708981606985
205,102,response_tables/trial_00102_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,3691,source_row:3691,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,3.169698481415661,-3.169698481415661,1.7803647046084858,10.07126364491076,-0.11906162686482712,8.050071046486508,5.1689708981606985
206,103,response_tables/trial_00103_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,3691,source_row:3691,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,2.5756178660255475,-2.5756178660255475,1.6048731619743497,9.078533566210874,-0.01280715825199267,8.050071046486508,4.095324642434815
207,103,response_tables/trial_00103_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,3691,source_row:3691,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,2.5756178660255475,-2.5756178660255475,1.6048731619743497,9.078533566210874,-0.01280715825199267,8.050071046486508,4.095324642434815
208,104,response_tables/trial_00104_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3691,source_row:3691,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,3.284237188602509,-3.284237188602509,1.812246448086603,10.251614020986171,0.08057140111834399,8.050071046486508,7.029250868853457
209,104,response_tables/trial_00104_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3691,source_row:3691,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,3.284237188602509,-3.284237188602509,1.812246448086603,10.251614020986171,0.08057140111834399,8.050071046486508,7.029250868853457
216,108,response_tables/trial_00108_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,3742,source_row:3742,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.7377880351582877,-1.7377880351582877,1.3182518860818246,7.457158783683314,0.02691238825642239,5.504753886377525,5.180923541077711
217,108,response_tables/trial_00108_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,3742,source_row:3742,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.7377880351582877,-1.7377880351582877,1.3182518860818246,7.457158783683314,0.02691238825642239,5.504753886377525,5.180923541077711
218,109,response_tables/trial_00109_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,3742,source_row:3742,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.224384066053442,-1.224384066053442,1.1065188954796217,6.259416116037513,0.12955337073610754,5.504753886377525,3.776910573473433
219,109,response_tables/trial_00109_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,3742,source_row:3742,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.224384066053442,-1.224384066053442,1.1065188954796217,6.259416116037513,0.12955337073610754,5.504753886377525,3.776910573473433
220,110,response_tables/trial_00110_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3742,source_row:3742,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.6861878773727388,-1.6861878773727388,1.298532971230511,7.345611756411283,0.31377380389813975,5.504753886377525,6.8885536881764216
221,110,response_tables/trial_00110_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3742,source_row:3742,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.6861878773727388,-1.6861878773727388,1.298532971230511,7.345611756411283,0.31377380389813975,5.504753886377525,6.8885536881764216
258,129,response_tables/trial_00129_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,4079,source_row:4079,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.3737035365493444,-1.3737035365493444,1.1720509957119376,6.6301216557148495,0.3732948160744802,3.815276159768446,7.030522092024273
259,129,response_tables/trial_00129_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,4079,source_row:4079,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.3737035365493444,-1.3737035365493444,1.1720509957119376,6.6301216557148495,0.3732948160744802,3.815276159768446,7.030522092024273
260,130,response_tables/trial_00130_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,4079,source_row:4079,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.0109933884223774,-1.0109933884223774,1.0054816698589673,5.687863256928394,0.336413831700215,3.815276159768446,5.692917353638415
261,130,response_tables/trial_00130_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,4079,source_row:4079,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.0109933884223774,-1.0109933884223774,1.0054816698589673,5.687863256928394,0.336413831700215,3.815276159768446,5.692917353638415
262,131,response_tables/trial_00131_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,4079,source_row:4079,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,0.8696804712581829,-0.8696804712581829,0.9325666041941363,5.2753933578702785,0.31700747424274356,3.815276159768446,5.048255130419664
263,131,response_tables/trial_00131_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,4079,source_row:4079,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,0.8696804712581829,-0.8696804712581829,0.9325666041941363,5.2753933578702785,0.31700747424274356,3.815276159768446,5.048255130419664
366,183,response_tables/trial_00183_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,6124,source_row:6124,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,2.551467604398041,-2.551467604398041,1.597331400930327,9.035870923200337,-0.03534760561438812,7.116335687833847,5.32232260313051
367,183,response_tables/trial_00183_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,6124,source_row:6124,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,2.551467604398041,-2.551467604398041,1.597331400930327,9.035870923200337,-0.03534760561438812,7.116335687833847,5.32232260313051
368,184,response_tables/trial_00184_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,6124,source_row:6124,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.4431199888789212,-1.4431199888789212,1.201299291966378,6.795575004672193,0.38507151828342473,7.116335687833847,4.485818219596381
369,184,response_tables/trial_00184_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,6124,source_row:6124,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.4431199888789212,-1.4431199888789212,1.201299291966378,6.795575004672193,0.38507151828342473,7.116335687833847,4.485818219596381
370,185,response_tables/trial_00185_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,6124,source_row:6124,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,3.071279897279136,-3.071279897279136,1.752506746714299,9.913675237414848,0.318258930577044,7.116335687833847,9.529010530212961
371,185,response_tables/trial_00185_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,6124,source_row:6124,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,3.071279897279136,-3.071279897279136,1.752506746714299,9.913675237414848,0.318258930577044,7.116335687833847,9.529010530212961
396,198,response_tables/trial_00198_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,6778,source_row:6778,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.90834843003543,-1.90834843003543,1.38142984984234,7.814547316456262,0.07027854360772179,6.521570262192378,4.788030170527385
397,198,response_tables/trial_00198_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,6778,source_row:6778,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,1.90834843003543,-1.90834843003543,1.38142984984234,7.814547316456262,0.07027854360772179,6.521570262192378,4.788030170527385
398,199,response_tables/trial_00199_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,6778,source_row:6778,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,3.0636589182385925,-3.0636589182385925,1.7503310881769176,9.90136785417222,0.050114669418607545,6.521570262192378,7.784240243014816
399,199,response_tables/trial_00199_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,6778,source_row:6778,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,3.0636589182385925,-3.0636589182385925,1.7503310881769176,9.90136785417222,0.050114669418607545,6.521570262192378,7.784240243014816
400,200,response_tables/trial_00200_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,6778,source_row:6778,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,0,2478,128,7.349191388239589,-7.349191388239589,2.710939207772758,15.335387977604833,0.10269916599456852,6.521570262192378,14.565508240164622
